-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                   attention/gqa_repeat         0.00%       0.000us         0.00%       0.000us       0.000us       3.786ms         9.06%       3.786ms      23.660us           0 B           0 B           0 B           0 B           160  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       2.772ms         6.63%       2.772ms       2.887us           0 B           0 B           0 B           0 B           960  
                                              aten::cat         4.13%       5.079ms         7.51%       9.225ms      14.414us       2.411ms         5.77%       2.411ms       3.767us           0 B           0 B      44.06 MB      44.06 MB           640  
                                           kv_cache/cat         0.00%       0.000us         0.00%       0.000us       0.000us       2.272ms         5.43%       2.272ms      14.198us           0 B           0 B           0 B           0 B           160  
                                     attention/out_proj         0.00%       0.000us         0.00%       0.000us       0.000us       2.133ms         5.10%       2.133ms      13.329us           0 B           0 B           0 B           0 B           160  
                                              aten::mul         3.11%       3.827ms         4.91%       6.028ms       7.536us       1.729ms         4.14%       1.729ms       2.162us           0 B           0 B       3.28 MB       3.28 MB           800  
                                            aten::copy_         0.86%       1.059ms         5.07%       6.226ms      18.311us       1.620ms         3.88%       1.620ms       4.766us           0 B           0 B           0 B           0 B           340  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.401ms         3.35%       1.401ms       2.189us           0 B           0 B           0 B           0 B           640  
                                              aten::add         2.23%       2.738ms         3.58%       4.399ms       6.874us       1.181ms         2.83%       1.181ms       1.846us           0 B           0 B       2.03 MB       2.03 MB           640  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.181ms         2.83%       1.181ms       1.846us           0 B           0 B           0 B           0 B           640  
                                            mlp/act_mul         0.00%       0.000us         0.00%       0.000us       0.000us       1.148ms         2.75%       1.148ms       7.178us           0 B           0 B           0 B           0 B           160  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       1.121ms         2.68%       1.121ms       3.689us           0 B           0 B           0 B           0 B           304  
                                  aten::_fused_rms_norm         1.65%       2.033ms         4.01%       4.925ms      14.485us       1.005ms         2.40%       1.005ms       2.955us           0 B           0 B       1.49 MB           0 B           340  
void at::native::(anonymous namespace)::vectorized_l...         0.00%       0.000us         0.00%       0.000us       0.000us       1.005ms         2.40%       1.005ms       2.955us           0 B           0 B           0 B           0 B           340  
                                                rmsnorm         0.00%       0.000us         0.00%       0.000us       0.000us       1.005ms         2.40%       1.005ms       2.955us           0 B           0 B           0 B           0 B           340  
                                              aten::neg         1.19%       1.457ms         1.90%       2.333ms       7.291us     620.888us         1.49%     620.888us       1.940us           0 B           0 B     400.00 KB     400.00 KB           320  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     620.888us         1.49%     620.888us       1.940us           0 B           0 B           0 B           0 B           320  
                                             aten::silu         0.73%     897.703us         1.14%       1.401ms       8.758us     494.526us         1.18%     494.526us       3.091us           0 B           0 B       1.72 MB       1.72 MB           160  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     494.526us         1.18%     494.526us       3.091us           0 B           0 B           0 B           0 B           160  
                                               sampling         0.00%       0.000us         0.00%       0.000us       0.000us     391.674us         0.94%     391.674us      19.584us           0 B           0 B           0 B           0 B            20  
                                              attention         0.00%       0.000us         0.00%       0.000us       0.000us     350.397us         0.84%     350.397us       2.190us           0 B           0 B           0 B           0 B           160  
                                                    mlp         0.00%       0.000us         0.00%       0.000us       0.000us     333.906us         0.80%     333.906us       2.087us           0 B           0 B           0 B           0 B           160  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us     328.319us         0.79%     328.319us       2.052us           0 B           0 B           0 B           0 B           160  
                                           aten::argmax         0.19%     233.512us         0.28%     340.272us      17.014us     246.427us         0.59%     246.427us      12.321us           0 B           0 B      10.00 KB      10.00 KB            20  
void at::native::reduce_kernel<512, 1, at::native::R...         0.00%       0.000us         0.00%       0.000us       0.000us     246.427us         0.59%     246.427us      12.321us           0 B           0 B           0 B           0 B            20  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us     114.494us         0.27%     114.494us       7.156us           0 B           0 B           0 B           0 B            16  
                                     aten::index_select         0.19%     237.109us         0.73%     891.959us      44.598us      74.625us         0.18%      74.625us       3.731us           0 B           0 B      80.00 KB           0 B            20  
void at::native::(anonymous namespace)::indexSelectS...         0.00%       0.000us         0.00%       0.000us       0.000us      74.625us         0.18%      74.625us       3.731us           0 B           0 B           0 B           0 B            20  
                                              embedding         0.00%       0.000us         0.00%       0.000us       0.000us      74.625us         0.18%      74.625us       3.731us           0 B           0 B           0 B           0 B            20  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      23.744us         0.06%      23.744us       1.187us           0 B           0 B           0 B           0 B            20  
                                  cudaDeviceSynchronize         4.19%       5.148ms         4.19%       5.148ms       1.716ms       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                Activity Buffer Request         0.21%     253.360us         0.21%     253.360us     253.360us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                              embedding         0.31%     380.456us         1.17%       1.436ms      71.805us       0.000us         0.00%      74.625us       3.731us           0 B           0 B      80.00 KB           0 B            20  
                                        aten::embedding         0.09%     109.843us         0.86%       1.056ms      52.782us       0.000us         0.00%      74.625us       3.731us           0 B           0 B      80.00 KB           0 B            20  
                                          aten::reshape         0.66%     806.907us         0.89%       1.092ms       0.941us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1160  
                                             aten::view         0.68%     838.937us         0.68%     838.937us       0.300us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2800  
                                            aten::empty         3.01%       3.699ms         3.01%       3.699ms       2.228us       0.000us         0.00%       0.000us       0.000us       2.50 KB       2.50 KB     175.24 MB     175.24 MB          1660  
                                          aten::resize_         0.06%      79.154us         0.06%      79.154us       3.958us       0.000us         0.00%       0.000us       0.000us           0 B           0 B      80.00 KB      80.00 KB            20  
                                       cudaLaunchKernel        11.86%      14.574ms        11.86%      14.574ms       2.986us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          4880  
                                                layer_0         0.38%     465.235us        12.72%      15.631ms     781.561us       0.000us         0.00%       4.613ms     230.646us           0 B           0 B      40.00 KB    -160.00 KB            20  
                                                rmsnorm         3.14%       3.861ms         8.26%      10.150ms      29.854us       0.000us         0.00%       1.005ms       2.955us           0 B           0 B     640.00 KB    -720.00 KB           340  
                                         aten::rms_norm         1.11%       1.364ms         5.12%       6.289ms      18.498us       0.000us         0.00%       1.005ms       2.955us           0 B           0 B       1.33 MB    -170.00 KB           340  
                                              attention         6.08%       7.467ms        62.21%      76.458ms     477.861us       0.000us         0.00%      20.864ms     130.398us           0 B           0 B     960.00 KB    -175.00 MB           160  
                                     attention/qkv_proj         1.90%       2.340ms         8.40%      10.325ms      64.528us       0.000us         0.00%       3.620ms      22.627us           0 B           0 B     960.00 KB           0 B           160  
                                           aten::linear         1.19%       1.461ms        16.83%      20.688ms      18.472us       0.000us         0.00%      19.101ms      17.054us           0 B           0 B       5.62 MB           0 B          1120  
                                                aten::t         0.88%       1.078ms         2.40%       2.950ms       2.634us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1120  
                                        aten::transpose         2.19%       2.689ms         2.91%       3.574ms       1.489us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          2400  
                                       aten::as_strided         1.52%       1.866ms         1.52%       1.866ms       0.330us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          5660  
                                           aten::matmul         2.24%       2.759ms        13.52%      16.615ms      14.575us       0.000us         0.00%      24.182ms      21.212us           0 B           0 B       7.99 MB           0 B          1140  
                                     aten::_unsafe_view         0.26%     325.462us         0.26%     325.462us       0.285us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1140  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 122.894ms
Self CUDA time total: 41.799ms
